source,target,probability_mean,symbolic_confidence,neurosymbolic_score,confidence_label,path_distance,key_relation,ontology_path,known_positive,explanation,explanation_blocks,probability_std,numeric_score_target,source_type,target_type,score_final,sym_base_score,path_length,sym_category,top5_influent_nodes,best_ontology_path
bonus resource for lesson 3 Class Methods and Constructors,Stash,0.1164360766037034,0.18450806603344028,0.16068286973303236,Weak,6,comment(rev),bonus resource for lesson 3 Class Methods and Constructors --comment(rev)--> Static_functions --contains(rev)--> Class_Methods_and_Constructors --hasPreLesson--> Classes_and_Objects --hasPreLesson--> Java_Basics --contains--> Functions --containsGameElement--> Stash,False,"The game element 'Stash' is proposed as an exploratory suggestion for the topic 'bonus resource for lesson 3 Class Methods and Constructors' (neuro-symbolic score: 0.161 — Weak confidence, novel). The ontology weakly supports this recommendation through 5 intermediate concept(s) (confidence: 0.18, path length: 6). Ontological path: [bonus resource for lesson 3 Class Methods and Constructors --comment(rev)--> Static_functions --contains(rev)--> Class_Methods_and_Constructors --hasPreLesson--> Classes_and_Objects --hasPreLesson--> Java_Basics --contains--> Functions --containsGameElement--> Stash]. 'Stash' is an element related to 'Stash'.","{""strength"": ""The game element 'Stash' is proposed as an exploratory suggestion for the topic 'bonus resource for lesson 3 Class Methods and Constructors' (neuro-symbolic score: 0.161 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 5 intermediate concept(s) (confidence: 0.18, path length: 6)."", ""path"": ""Ontological path: [bonus resource for lesson 3 Class Methods and Constructors --comment(rev)--> Static_functions --contains(rev)--> Class_Methods_and_Constructors --hasPreLesson--> Classes_and_Objects --hasPreLesson--> Java_Basics --contains--> Functions --containsGameElement--> Stash]."", ""target"": ""'Stash' is an element related to 'Stash'.""}",0.1585650662600346,0.9172442572270822,unknown,Reward,0.2765977127283792,0.16666666666666666,6,indirect,Class_Methods_and_Constructors | Java_Basics | Static_functions | Functions | Classes_and_Objects,bonus resource for lesson 3 Class Methods and Constructors → Static_functions → Class_Methods_and_Constructors → Classes_and_Objects → Java_Basics → Functions → Stash
_:b151,Tiny_stash,0.26889260729610653,0.10189130203804733,0.16034175887836805,Weak,7,first(rev),_:b151 --first(rev)--> _:b149 --rest--> _:b152 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b151' (neuro-symbolic score: 0.160 — Weak confidence, novel). The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7). Ontological path: [_:b151 --first(rev)--> _:b149 --rest--> _:b152 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b151' (neuro-symbolic score: 0.160 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7)."", ""path"": ""Ontological path: [_:b151 --first(rev)--> _:b149 --rest--> _:b152 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.14384164392334592,0.0415518252487452,IndividualPropertyAtom,Reward,0.2234244508866343,0.14285714285714285,7,indirect,,N/A
_:b227,Tiny_stash,0.268892601335642,0.10189130203804733,0.16034175679220547,Weak,7,first(rev),_:b227 --first(rev)--> _:b221 --rest--> _:b228 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b227' (neuro-symbolic score: 0.160 — Weak confidence, novel). The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7). Ontological path: [_:b227 --first(rev)--> _:b221 --rest--> _:b228 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b227' (neuro-symbolic score: 0.160 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7)."", ""path"": ""Ontological path: [_:b227 --first(rev)--> _:b221 --rest--> _:b228 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.14384163331426406,0.0415518252487452,IndividualPropertyAtom,Reward,0.22342444611826268,0.14285714285714285,7,indirect,,N/A
_:b216,Tiny_stash,0.268892601335642,0.10189130203804733,0.16034175679220547,Weak,7,first(rev),_:b216 --first(rev)--> _:b210 --rest--> _:b217 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b216' (neuro-symbolic score: 0.160 — Weak confidence, novel). The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7). Ontological path: [_:b216 --first(rev)--> _:b210 --rest--> _:b217 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b216' (neuro-symbolic score: 0.160 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7)."", ""path"": ""Ontological path: [_:b216 --first(rev)--> _:b210 --rest--> _:b217 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.14384163331426406,0.0415518252487452,IndividualPropertyAtom,Reward,0.22342444611826268,0.14285714285714285,7,indirect,,N/A
_:b134,Tiny_stash,0.268892601335642,0.10189130203804733,0.16034175679220547,Weak,7,first(rev),_:b134 --first(rev)--> _:b128 --rest--> _:b135 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b134' (neuro-symbolic score: 0.160 — Weak confidence, novel). The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7). Ontological path: [_:b134 --first(rev)--> _:b128 --rest--> _:b135 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b134' (neuro-symbolic score: 0.160 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7)."", ""path"": ""Ontological path: [_:b134 --first(rev)--> _:b128 --rest--> _:b135 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.14384163331426406,0.0415518252487452,IndividualPropertyAtom,Reward,0.22342444611826268,0.14285714285714285,7,indirect,,N/A
_:b145,Tiny_stash,0.268892601335642,0.10189130203804733,0.16034175679220547,Weak,7,first(rev),_:b145 --first(rev)--> _:b139 --rest--> _:b146 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b145' (neuro-symbolic score: 0.160 — Weak confidence, novel). The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7). Ontological path: [_:b145 --first(rev)--> _:b139 --rest--> _:b146 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b145' (neuro-symbolic score: 0.160 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7)."", ""path"": ""Ontological path: [_:b145 --first(rev)--> _:b139 --rest--> _:b146 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.14384163331426406,0.0415518252487452,IndividualPropertyAtom,Reward,0.22342444611826268,0.14285714285714285,7,indirect,,N/A
_:b204,Tiny_stash,0.26872740821471996,0.10189130203804733,0.16028393919988276,Weak,7,first(rev),_:b204 --first(rev)--> _:b203 --rest--> _:b205 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b204' (neuro-symbolic score: 0.160 — Weak confidence, novel). The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7). Ontological path: [_:b204 --first(rev)--> _:b203 --rest--> _:b205 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b204' (neuro-symbolic score: 0.160 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7)."", ""path"": ""Ontological path: [_:b204 --first(rev)--> _:b203 --rest--> _:b205 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.14423940438078603,0.0415518252487452,IndividualPropertyAtom,Reward,0.22329229162152503,0.14285714285714285,7,indirect,,N/A
_:b113,Tiny_stash,0.26872738437286203,0.10189130203804733,0.16028393085523246,Weak,7,first(rev),_:b113 --first(rev)--> _:b112 --rest--> _:b114 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b113' (neuro-symbolic score: 0.160 — Weak confidence, novel). The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7). Ontological path: [_:b113 --first(rev)--> _:b112 --rest--> _:b114 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b113' (neuro-symbolic score: 0.160 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7)."", ""path"": ""Ontological path: [_:b113 --first(rev)--> _:b112 --rest--> _:b114 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.14423936202742627,0.0415518252487452,IndividualPropertyAtom,Reward,0.22329227254803868,0.14285714285714285,7,indirect,,N/A
_:b122,Tiny_stash,0.26872738437286203,0.10189130203804733,0.16028393085523246,Weak,7,first(rev),_:b122 --first(rev)--> _:b121 --rest--> _:b123 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b122' (neuro-symbolic score: 0.160 — Weak confidence, novel). The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7). Ontological path: [_:b122 --first(rev)--> _:b121 --rest--> _:b123 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b122' (neuro-symbolic score: 0.160 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7)."", ""path"": ""Ontological path: [_:b122 --first(rev)--> _:b121 --rest--> _:b123 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.14423936202742627,0.0415518252487452,IndividualPropertyAtom,Reward,0.22329227254803868,0.14285714285714285,7,indirect,,N/A
_:b142,Tiny_stash,0.26872738437286203,0.10189130203804733,0.16028393085523246,Weak,7,first(rev),_:b142 --first(rev)--> _:b141 --rest--> _:b143 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b142' (neuro-symbolic score: 0.160 — Weak confidence, novel). The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7). Ontological path: [_:b142 --first(rev)--> _:b141 --rest--> _:b143 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b142' (neuro-symbolic score: 0.160 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7)."", ""path"": ""Ontological path: [_:b142 --first(rev)--> _:b141 --rest--> _:b143 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.14423936202742627,0.0415518252487452,IndividualPropertyAtom,Reward,0.22329227254803868,0.14285714285714285,7,indirect,,N/A
_:b131,Tiny_stash,0.26872738437286203,0.10189130203804733,0.16028393085523246,Weak,7,first(rev),_:b131 --first(rev)--> _:b130 --rest--> _:b132 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash,False,"The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b131' (neuro-symbolic score: 0.160 — Weak confidence, novel). The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7). Ontological path: [_:b131 --first(rev)--> _:b130 --rest--> _:b132 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]. 'Tiny_stash' is an element related to 'Tiny stash'.","{""strength"": ""The game element 'Tiny_stash' is proposed as an exploratory suggestion for the topic '_:b131' (neuro-symbolic score: 0.160 — Weak confidence, novel)."", ""ontology"": ""The ontology weakly supports this recommendation through 6 intermediate concept(s) (confidence: 0.10, path length: 7)."", ""path"": ""Ontological path: [_:b131 --first(rev)--> _:b130 --rest--> _:b132 --rest--> nil --rest(rev)--> _:b72 --first--> Participation --designedWithObjective(rev)--> Buil-in_Data_Types --containsGameElement--> Tiny_stash]."", ""target"": ""'Tiny_stash' is an element related to 'Tiny stash'.""}",0.14423936202742627,0.0415518252487452,IndividualPropertyAtom,Reward,0.22329227254803868,0.14285714285714285,7,indirect,,N/A
